addressExtra,businessId,callToActions,city,country,distance,fax,futureOpeningDate,id,identifier,inventory,lat,lng,name,openingHours,openingHoursNotes,openNow,phone,photos,province,specialOpeningHours,streetAndNumber,zip,nextOpen.closedNow,nextOpen.neverOpens,nextOpen.dayOfWeek,nextOpen.hour,nextOpen.date
,2184065,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}]",Chichester,UK,,,,4705270,352,[],50.8410355,-0.7739646,"The Co-operative Food Chichester, Spitalfield Lane","[{'dayOfWeek': 1, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '06:00', 'to1': '22:00'}]",,True,+44 1243 215316,[],West Sussex,[],Spitalfield Lane,PO19 6SB,False,,,,
East Preston,2184065,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/brighton/littlehampton/southern-co-op-east-preston'}]",Rustington,UK,,,,4705275,320,[],50.8158722,-0.4901444,"The Co-operative Food East Preston, Station Parade","[{'dayOfWeek': 1, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '06:30', 'to1': '22:00'}]",,True,+44 1903 772051,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705275/thumb_iAHByVK3St.jpg', 'type': 'PHOTO', 'description': None}]",West Sussex,[],Station Parade,BN16 3AE,False,,,,
,2184065,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}]",Bognor Regis,UK,,,,4705299,91,[],50.7865857,-0.719355,"The Co-operative Food Bognor Regis, Rose Green Road","[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1243 265947,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705299/thumb_g1lccTo2CU.jpg', 'type': 'PHOTO', 'description': None}]",West Sussex,[],68 Rose Green Road,PO21 3EQ,False,,,,
,2184065,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/portsmouth/chichester/southern-co-op-chichester-oliver-whitby'}]",Chichester,UK,,,,4705304,309,[],50.84206565,-0.79061128,"The Co-operative Food Chichester, Oliver Whitby Road","[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1243 784922,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705304/thumb_FzOsm8jooY.jpg', 'type': 'PHOTO', 'description': None}]",West Sussex,[],Oliver Whitby Road,PO19 3LB,False,,,,
,2184065,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}]",Chichester,UK,,,,4705305,93,[],50.7319104,-0.7916333,The Co-operative Food Selsey,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",Post Office is available during store opening hours,True,+44 1243 602110,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705305/thumb_NXiCrbOXln.jpg', 'type': 'PHOTO', 'description': None}]",West Sussex,[],123-125 High Street,PO20 0QB,False,,,,
The Square,2184065,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/brighton/littlehampton/southern-co-op-angmering'}]",Littlehampton,UK,,,,4705309,220,[],50.82881314,-0.48397341,"The Co-operative Food Angmering, The Square","[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",Post Office is available during store opening hours,True,+44 1903 783665,[],West Sussex,[],Water Ln,BN16 4EA,False,,,,
,2184065,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/brighton/littlehampton/southern-co-op-ferring'}]",Ferring,UK,,,,4705311,36,[],50.8153477,-0.4468565,"The Co-operative Food Ferring, Ferring Street","[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",Post Office is available during store opening hours,True,+44 1903 245100,[],West Sussex,[],74-78 Ferring Street,BN12 5JP,False,,,,
The Parade,2184065,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}]",East Wittering,UK,,,,4705319,85,[],50.7693622,-0.8730081,The Co-operative Food Wittering,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '10:00', 'to1': '16:00'}]",Post Office is available during store opening hours,True,+44 1243 673423,[],West Sussex,[],Cakeham Road,PO20 8BL,False,,,,
"Unit 2, Summersdale Retail Park",2184065,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/portsmouth/chichester/southern-co-op-chichester-lavant-road'}]",Chichester,UK,,,,4705369,414,[],50.8593048,-0.784188,"The Co-operative Food Chichester, Lavant Road","[{'dayOfWeek': 1, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '06:00', 'to1': '22:00'}]",,True,+44 1243 539914,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705369/thumb_g1Go7NCmE9.png', 'type': 'PHOTO', 'description': None}]",West Sussex,[],Roman Fields,PO19 5RD,False,,,,
Fontwell,2184065,[],Arundel,UK,,,2025-08-21,5199578,436,[],50.85379415,-0.651805572,Co-op Food,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",Post Office is available during store opening hours,True,+44 1243 210490,[],West Sussex,[],1 Steeplechase Way,BN18 0UF,False,,,,
Crookhorn Lane,2184066,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/portsmouth/widley/southern-co-op-crookhorn'}]",Waterlooville,UK,,,,4705212,73,[],50.8603469,-1.02948512,"The Co-operative Food Crookhorn, The Precinct","[{'dayOfWeek': 1, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",Post Office is available during store opening hours,True,+44 23 9226 4790,[],Hampshire,[],8 Purbrook Chase Precinct,PO7 5QH,False,,,,
,2184066,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}]",Portsmouth,UK,,,,4705213,14,[],50.8219844,-1.0654452,"The Co-operative Food Portsmouth, Copnor Road 331","[{'dayOfWeek': 1, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '06:30', 'to1': '22:00'}]",,True,+44 23 9266 9793,[],Portsmouth,[],331-333 Copnor Road,PO3 5EQ,False,,,,
30,2184066,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/portsmouth/baffins/southern-co-op-portsmouth-tangier-road'}]",Portsmouth,UK,,,,4705215,8,[],50.80860689,-1.06084649,"The Co-operative Food Portsmouth, Tangier Road","[{'dayOfWeek': 1, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '06:30', 'to1': '22:00'}]",Post Office is available during store opening hours,True,+44 23 9200 1611,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705215/thumb_8jyVFfL07X.jpg', 'type': 'PHOTO', 'description': None}]",Portsmouth,[],28 Tangier Road,PO3 6JN,False,,,,
,2184066,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}]",Portsmouth,UK,,,,4705217,247,[],50.830425,-1.0742044,"The Co-operative Food Portsmouth, Northern Parade","[{'dayOfWeek': 1, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '06:00', 'to1': '22:00'}]",,True,+44 23 9263 9862,[],Portsmouth,[],190 Northern Parade,PO2 9LU,False,,,,
,2184066,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}]",Southsea,UK,,,,4705230,328,[],50.78662551,-1.06197197,"The Co-operative Food Southsea, Highland Road","[{'dayOfWeek': 1, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '06:30', 'to1': '22:00'}]",,True,+44 23 9281 4242,[],Portsmouth,[],84 Highland Road,PO4 9EZ,False,,,,
Westbourne,2184066,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/portsmouth/westbourne-village/southern-co-op-westbourne'}]",Emsworth,UK,,,,4705236,89,[],50.8617824,-0.9263629,The Co-operative Food Westbourne,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",Post Office is available during store opening hours,True,+44 1243 372477,[],West Sussex,[],The Square,PO10 8UE,False,,,,
,2184066,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/portsmouth/emsworth-town/southern-co-op-emsworth'}]",Emsworth,UK,,,,4705245,79,[],50.8472848,-0.9368563,The Co-operative Food Emsworth,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",Post Office is available during store opening hours,True,+44 1243 372663,[],Hampshire,[],2 High Street,PO10 7AW,False,,,,
Drayton,2184066,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/portsmouth/drayton/southern-co-op-drayton'}]",Portsmouth,UK,,,,4705246,323,[],50.84632745,-1.05025896,"The Co-operative Food Drayton, Havant Road","[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 23 9232 6032,[],Portsmouth,[],192 Havant Road,PO6 2EH,False,,,,
Tipner,2184066,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}]",Portsmouth,UK,,,,4705253,18,[],50.8193647,-1.0843145,"The Co-operative Food Portsmouth, Twyford Avenue","[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 23 9266 9324,[],Portsmouth,[],236-238 Twyford Avenue,PO2 8NR,False,,,,
East Cosham,2184066,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/portsmouth/drayton/southern-co-op-portsmouth-tregaron-avenue'}]",Portsmouth,UK,,,,4705262,69,[],50.84282147,-1.05404986,"The Co-operative Food Portsmouth, Tregaron Avenue","[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 23 9237 5393,[],Portsmouth,[],48 Tregaron Avenue,PO6 2NE,False,,,,
Central Square,2184066,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/portsmouth/paulsgrove/southern-co-op-portsmouth-western-road'}]",Portsmouth,UK,,,,4705265,325,[],50.841127,-1.0822069,"The Co-operative Food Portsmouth, Western Road","[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '17:30'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '17:30'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '17:30'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '17:30'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '17:30'}, {'dayOfWeek': 6, 'closed': True}, {'dayOfWeek': 7, 'closed': True}]",,False,+44 23 9200 0070,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705265/thumb_zVct5whMXO.jpg', 'type': 'PHOTO', 'description': None}]",Portsmouth,[],Western Road,PO6 3FE,True,False,4.0,07:00,2026-09-03
,2184066,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}]",Southsea,UK,,,,4705268,7,[],50.7907128,-1.0552408,"The Co-operative Food Portsmouth, Eastney Road","[{'dayOfWeek': 1, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '10:00', 'to1': '16:00'}]",Post Office is available during store opening hours,True,+44 23 9273 4217,[],Portsmouth,[],161-167 Eastney Road,PO4 8EA,False,,,,
,2184066,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}]",Portsmouth,UK,,,,4705292,19,[],50.8090679,-1.0712582,"The Co-operative Food Portsmouth, New Road","[{'dayOfWeek': 1, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '06:30', 'to1': '22:00'}]",,True,+44 23 9275 2339,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705292/thumb_QPwVLHLxjJ.jpg', 'type': 'PHOTO', 'description': None}]",Portsmouth,[],154-158 New Road,PO2 7RJ,False,,,,
,2184066,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/portsmouth/bosham/southern-co-op-bosham-station-road'}]",Bosham,UK,,,,4705297,96,[],50.8418138,-0.8478006,"The Co-operative Food Bosham, Station Road","[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1243 572155,[],West Sussex,[],4 Station Road,PO18 8NG,False,,,,
Bosham,2184066,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}]",Chichester,UK,,,,4705303,246,[],50.83962112,-0.8511128,The Co-operative Food Bosham,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",Post Office is available during store opening hours,True,+44 1243 572253,[],West Sussex,[],Delling Lane,PO18 8NN,False,,,,
,2184066,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}]",Emsworth,UK,,,,4705313,339,[],50.8454396,-0.9102776,"The Co-operative Food Southbourne, Main Road","[{'dayOfWeek': 1, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '06:30', 'to1': '22:00'}]",Post Office is available during store opening hours,True,+44 1243 375501,[],West Sussex,[],261 Main Road,PO10 8JD,False,,,,
,2184066,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}]",Hayling Island,UK,,,,4705345,76,[],50.7936799,-0.976353,The Co-operative Food Hayling Island,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '10:00', 'to1': '16:00'}]",,True,+44 23 9246 3730,[],Hampshire,[],140 Elm Grove,PO11 9EH,False,,,,
,2184067,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}]",Fareham,UK,,,,4700832,432,[],50.828489,-1.22052967,Welcome Stubbington,"[{'dayOfWeek': 1, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1329 661911,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700832/thumb_ttWzfQGiyR.jpg', 'type': 'MAIN', 'description': None}]",Hampshire,[],1 Cuckoo Lane,PO14 3LJ,False,,,,
Bridgemary,2184067,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/portsmouth/bridgemary/southern-co-op-gosport-gregson-avenue'}]",Gosport,UK,,,,4705204,128,[],50.82851782,-1.16998596,"The Co-operative Food Bridgemary, Gregson Avenue","[{'dayOfWeek': 1, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1329 232145,[],Hampshire,[],84 Gregson Avenue,PO13 0UP,False,,,,
